,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
541545,581501,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,180,2011-12-09 10:46:00,0.19,129850,United Kingdom
541546,581501,20704,MR ROBOT SOFT TOY,8,2011-12-09 10:46:00,1.95,129850,United Kingdom
541547,581501,21564,PINK  HEART SHAPE LOVE BUCKET,24,2011-12-09 10:46:00,0.79,129850,United Kingdom
541548,581501,21563,RED HEART SHAPE LOVE BUCKET,24,2011-12-09 10:46:00,0.79,129850,United Kingdom
541549,581501,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",12,2011-12-09 10:46:00,3.95,129850,United Kingdom
541550,581501,22299,PIG KEYRING WITH LIGHT & SOUND,48,2011-12-09 10:46:00,0.39,129850,United Kingdom
541551,581501,22447,PIN CUSHION BABUSHKA BLUE,12,2011-12-09 10:46:00,1.25,129850,United Kingdom
541553,581501,22495,SET OF 2 ROUND TINS CAMEMBERT,12,2011-12-09 10:46:00,0.79,129850,United Kingdom
541554,581501,22544,MINI JIGSAW SPACEBOY,96,2011-12-09 10:46:00,0.19,129850,United Kingdom
541556,581501,22785,SQUARECUSHION COVER PINK UNION JACK,12,2011-12-09 10:46:00,1.25,129850,United Kingdom
541557,581501,22811,SET OF 6 T-LIGHTS CACTI,12,2011-12-09 10:46:00,1.25,129850,United Kingdom
541558,581501,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,2011-12-09 10:46:00,1.25,129850,United Kingdom
541559,581501,22942,CHRISTMAS LIGHTS 10 SANTAS,12,2011-12-09 10:46:00,2.95,129850,United Kingdom
541560,581501,22808,SET OF 6 T-LIGHTS EASTER CHICKS,12,2011-12-09 10:46:00,1.25,129850,United Kingdom
541561,581501,23143,ZINC WIRE KITCHEN ORGANISER,4,2011-12-09 10:46:00,3.95,129850,United Kingdom
541562,581501,23151,ZINC SWEETHEART SOAP DISH,12,2011-12-09 10:46:00,0.79,129850,United Kingdom
541563,581501,23425,STORAGE TIN HOME SWEET HOME,12,2011-12-09 10:46:00,0.79,129850,United Kingdom
541564,581501,84356,POMPOM CURTAIN,12,2011-12-09 10:46:00,1.95,129850,United Kingdom
541565,581501,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,12,2011-12-09 10:46:00,0.79,129850,United Kingdom
541566,581501,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-12-09 10:46:00,1.65,129850,United Kingdom
541568,581501,22545,MINI JIGSAW BUNNIES,96,2011-12-09 10:46:00,0.19,129850,United Kingdom
541569,581502,22087,PAPER BUNTING WHITE LACE,6,2011-12-09 10:51:00,2.95,159100,United Kingdom
541570,581502,21209,MULTICOLOUR HONEYCOMB FAN,5,2011-12-09 10:51:00,0.39,159100,United Kingdom
541571,581502,20668,DISCO BALL CHRISTMAS DECORATION,24,2011-12-09 10:51:00,0.12,159100,United Kingdom
541573,581502,23270,SET OF 2 CERAMIC PAINTED HEARTS,4,2011-12-09 10:51:00,1.45,159100,United Kingdom
541574,581502,23103,JINGLE BELL HEART DECORATION,8,2011-12-09 10:51:00,1.65,159100,United Kingdom
541575,581502,22576,SWALLOW WOODEN CHRISTMAS DECORATION,2,2011-12-09 10:51:00,0.85,159100,United Kingdom
541577,581502,21810,CHRISTMAS HANGING STAR WITH BELL,6,2011-12-09 10:51:00,0.39,159100,United Kingdom
541578,581502,22155,STAR DECORATION RUSTIC,6,2011-12-09 10:51:00,0.42,159100,United Kingdom
541579,581502,23210,WHITE ROCKING HORSE HAND PAINTED,12,2011-12-09 10:51:00,1.25,159100,United Kingdom
541580,581502,22573,STAR WOODEN CHRISTMAS DECORATION,8,2011-12-09 10:51:00,0.85,159100,United Kingdom
541583,581502,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,4,2011-12-09 10:51:00,2.89,159100,United Kingdom
541584,581502,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,8,2011-12-09 10:51:00,1.65,159100,United Kingdom
541585,581502,22153,ANGEL DECORATION STARS ON DRESS,1,2011-12-09 10:51:00,0.42,159100,United Kingdom
541586,581502,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,2011-12-09 10:51:00,0.39,159100,United Kingdom
541587,581502,22952,60 CAKE CASES VINTAGE CHRISTMAS,10,2011-12-09 10:51:00,0.55,159100,United Kingdom
541589,581514,22753,SMALL YELLOW BABUSHKA NOTEBOOK,12,2011-12-09 11:20:00,0.21,177540,United Kingdom
541590,581514,22755,SMALL PURPLE BABUSHKA NOTEBOOK,12,2011-12-09 11:20:00,0.21,177540,United Kingdom
541591,581514,22754,SMALL RED BABUSHKA NOTEBOOK,12,2011-12-09 11:20:00,0.21,177540,United Kingdom
541593,581514,22059,CERAMIC STRAWBERRY DESIGN MUG,12,2011-12-09 11:20:00,0.39,177540,United Kingdom
541594,581514,22199,FRYING PAN RED RETROSPOT,13,2011-12-09 11:20:00,1.25,177540,United Kingdom
541595,581514,22200,FRYING PAN PINK POLKADOT,2,2011-12-09 11:20:00,1.25,177540,United Kingdom
541596,581514,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,9,2011-12-09 11:20:00,0.79,177540,United Kingdom
541597,581514,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,9,2011-12-09 11:20:00,0.79,177540,United Kingdom
541598,581514,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,10,2011-12-09 11:20:00,1.25,177540,United Kingdom
541599,581514,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,14,2011-12-09 11:20:00,1.25,177540,United Kingdom
541600,581514,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-12-09 11:20:00,0.39,177540,United Kingdom
541601,581514,22644,CERAMIC CHERRY CAKE MONEY BANK,4,2011-12-09 11:20:00,0.39,177540,United Kingdom
541602,581514,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2011-12-09 11:20:00,0.39,177540,United Kingdom
541603,581514,22394,PAPERWEIGHT KINGS CHOICE,12,2011-12-09 11:20:00,0.39,177540,United Kingdom
541605,581514,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,12,2011-12-09 11:20:00,0.39,177540,United Kingdom
541607,581514,17091J,VANILLA INCENSE IN TIN,24,2011-12-09 11:20:00,0.38,177540,United Kingdom
541608,581514,22069,BROWN  PIRATE TREASURE CHEST,20,2011-12-09 11:20:00,0.39,177540,United Kingdom
541610,581514,22500,SET OF 2 TINS JARDIN DE PROVENCE,4,2011-12-09 11:20:00,1.25,177540,United Kingdom
541613,581516,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,12,2011-12-09 11:26:00,1.95,144220,United Kingdom
541614,581516,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",24,2011-12-09 11:26:00,1.25,144220,United Kingdom
541615,581516,21705,BAG 500g SWIRLY MARBLES,24,2011-12-09 11:26:00,0.39,144220,United Kingdom
541616,581516,22185,SLATE TILE NATURAL HANGING,12,2011-12-09 11:26:00,0.79,144220,United Kingdom
541617,581516,22442,GROW YOUR OWN FLOWERS SET OF 3,12,2011-12-09 11:26:00,1.95,144220,United Kingdom
541618,581516,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-12-09 11:26:00,1.25,144220,United Kingdom
541619,581516,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-12-09 11:26:00,4.25,144220,United Kingdom
541620,581516,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-12-09 11:26:00,4.95,144220,United Kingdom
541621,581516,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-12-09 11:26:00,4.95,144220,United Kingdom
541623,581516,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-12-09 11:26:00,4.95,144220,United Kingdom
541625,581516,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-12-09 11:26:00,0.79,144220,United Kingdom
541626,581516,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,2011-12-09 11:26:00,8.5,144220,United Kingdom
541627,581516,23301,GARDENERS KNEELING PAD KEEP CALM,24,2011-12-09 11:26:00,1.65,144220,United Kingdom
541628,581538,23193,BUFFALO BILL TREASURE BOOK BOX,6,2011-12-09 11:34:00,2.25,144460,United Kingdom
541629,581538,23194,GYMKHANA TREASURE BOOK BOX,1,2011-12-09 11:34:00,2.25,144460,United Kingdom
541632,581538,22956,36 FOIL HEART CAKE CASES,1,2011-12-09 11:34:00,0.79,144460,United Kingdom
541633,581538,20936,FORKED CACTUS CANDLE,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541636,581538,21222,SET/4 BADGES BEETLES,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541637,581538,21220,SET/4 BADGES DOGS,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541638,581538,21224,SET/4 SKULL BADGES,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541639,581538,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2011-12-09 11:34:00,2.95,144460,United Kingdom
541641,581538,79066K,RETRO MOD TRAY,1,2011-12-09 11:34:00,0.85,144460,United Kingdom
541643,581538,23371,SET 36 COLOUR PENCILS SPACEBOY,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541645,581538,22095,LADS ONLY TISSUE BOX,1,2011-12-09 11:34:00,0.39,144460,United Kingdom
541647,581538,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1,2011-12-09 11:34:00,1.45,144460,United Kingdom
541648,581538,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,2011-12-09 11:34:00,1.45,144460,United Kingdom
541649,581538,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,2011-12-09 11:34:00,0.39,144460,United Kingdom
541651,581538,23034,DRAWER KNOB CERAMIC BLACK,1,2011-12-09 11:34:00,1.45,144460,United Kingdom
541652,581538,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-12-09 11:34:00,1.45,144460,United Kingdom
541653,581538,23033,DRAWER KNOB CERAMIC RED,1,2011-12-09 11:34:00,1.45,144460,United Kingdom
541654,581538,21668,RED STRIPE CERAMIC DRAWER KNOB,1,2011-12-09 11:34:00,1.45,144460,United Kingdom
541657,581538,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,2011-12-09 11:34:00,3.75,144460,United Kingdom
541658,581538,22469,HEART OF WICKER SMALL,1,2011-12-09 11:34:00,1.65,144460,United Kingdom
541662,581538,23527,WALL ART ANIMALS AND NATURE,1,2011-12-09 11:34:00,3.75,144460,United Kingdom
541663,581538,23524,WALL ART HORSE & PONY,1,2011-12-09 11:34:00,3.75,144460,United Kingdom
541664,581538,23525,WALL ART BUFFALO BILL,1,2011-12-09 11:34:00,3.75,144460,United Kingdom
541665,581538,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,4,2011-12-09 11:34:00,1.45,144460,United Kingdom
541667,581538,23122,PARTY CHARMS 50 PIECES,1,2011-12-09 11:34:00,0.83,144460,United Kingdom
541668,581538,21990,MODERN FLORAL STATIONERY SET,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541669,581538,21329,DINOSAURS  WRITING SET,1,2011-12-09 11:34:00,1.65,144460,United Kingdom
541670,581538,21328,BALLOONS  WRITING SET,1,2011-12-09 11:34:00,1.65,144460,United Kingdom
541671,581538,22561,WOODEN SCHOOL COLOURING SET,1,2011-12-09 11:34:00,1.65,144460,United Kingdom
541672,581538,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541673,581538,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541675,581538,22068,BLACK PIRATE TREASURE CHEST,1,2011-12-09 11:34:00,0.39,144460,United Kingdom
541677,581538,21591,COSY HOUR CIGAR BOX MATCHES,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541679,581538,23320,GIANT 50'S CHRISTMAS CRACKER,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541680,581538,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541681,581538,22985,WRAP BILLBOARD FONTS DESIGN,25,2011-12-09 11:34:00,0.42,144460,United Kingdom
541682,581538,23040,PAPER LANTERN 9 POINT SNOW STAR,2,2011-12-09 11:34:00,5.75,144460,United Kingdom
541683,581538,23041,PAPER LANTERN 9 POINT SNOW STAR,3,2011-12-09 11:34:00,4.15,144460,United Kingdom
541685,581538,21208,PASTEL COLOUR HONEYCOMB FAN,1,2011-12-09 11:34:00,0.39,144460,United Kingdom
541686,581538,79191D,RETRO PLASTIC DAISY TRAY,1,2011-12-09 11:34:00,0.85,144460,United Kingdom
541687,581538,79191B,RETRO PLASTIC POLKA TRAY,1,2011-12-09 11:34:00,0.85,144460,United Kingdom
541688,581538,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-12-09 11:34:00,0.85,144460,United Kingdom
541691,581538,23537,WALL ART I LOVE LONDON,1,2011-12-09 11:34:00,4.95,144460,United Kingdom
541694,581538,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1,2011-12-09 11:34:00,1.65,144460,United Kingdom
541695,581538,20727,LUNCH BAG  BLACK SKULL.,1,2011-12-09 11:34:00,1.65,144460,United Kingdom
541697,581538,21194,PINK  HONEYCOMB PAPER FAN,1,2011-12-09 11:34:00,0.65,144460,United Kingdom
541698,581538,35004B,SET OF 3 BLACK FLYING DUCKS,1,2011-12-09 11:34:00,5.45,144460,United Kingdom
541699,581538,22694,WICKER STAR,1,2011-12-09 11:34:00,2.1,144460,United Kingdom
541700,581538,21355,TOAST ITS - I LOVE YOU,1,2011-12-09 11:34:00,1.25,144460,United Kingdom
541702,581566,23404,HOME SWEET HOME BLACKBOARD,144,2011-12-09 11:50:00,3.26,181020,United Kingdom
541703,581567,21417,COCKLE SHELL DISH,84,2011-12-09 11:56:00,0.79,166260,United Kingdom
541704,581567,22464,HANGING METAL HEART LANTERN,24,2011-12-09 11:56:00,0.79,166260,United Kingdom
541705,581567,22465,HANGING METAL STAR LANTERN,24,2011-12-09 11:56:00,0.79,166260,United Kingdom
541706,581567,84971S,SMALL HEART FLOWERS HOOK,48,2011-12-09 11:56:00,0.39,166260,United Kingdom
541709,581567,22625,RED KITCHEN SCALES,2,2011-12-09 11:56:00,8.5,166260,United Kingdom
541710,581567,23355,HOT WATER BOTTLE KEEP CALM,4,2011-12-09 11:56:00,4.95,166260,United Kingdom
541711,581567,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2011-12-09 11:56:00,0.55,166260,United Kingdom
541712,581567,21479,WHITE SKULL HOT WATER BOTTLE,4,2011-12-09 11:56:00,4.25,166260,United Kingdom
541716,581569,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2011-12-09 11:58:00,1.25,173150,United Kingdom
541717,581569,20979,36 PENCILS TUBE RED RETROSPOT,5,2011-12-09 11:58:00,1.25,173150,United Kingdom
541718,581570,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-12-09 11:59:00,2.1,126620,Germany
541719,581570,22175,PINK OWL SOFT TOY,6,2011-12-09 11:59:00,2.95,126620,Germany
541720,581570,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-12-09 11:59:00,3.75,126620,Germany
541723,581570,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-12-09 11:59:00,1.65,126620,Germany
541724,581570,22834,HAND WARMER BABUSHKA DESIGN,12,2011-12-09 11:59:00,2.1,126620,Germany
541726,581570,22139,RETROSPOT TEA SET CERAMIC 11 PC,3,2011-12-09 11:59:00,4.95,126620,Germany
541727,581570,23077,DOUGHNUT LIP GLOSS,20,2011-12-09 11:59:00,1.25,126620,Germany
541728,581570,20750,RED RETROSPOT MINI CASES,2,2011-12-09 11:59:00,7.95,126620,Germany
541729,581570,22505,MEMO BOARD COTTAGE DESIGN,4,2011-12-09 11:59:00,4.95,126620,Germany
541731,581571,23326,HANGING MINI COLOURED BOTTLES,6,2011-12-09 12:00:00,0.63,153110,United Kingdom
541732,581571,21313,GLASS HEART T-LIGHT HOLDER,1,2011-12-09 12:00:00,0.85,153110,United Kingdom
541733,581571,48187,DOORMAT NEW ENGLAND,1,2011-12-09 12:00:00,8.25,153110,United Kingdom
541734,581571,23317,BLUE REFECTORY CLOCK,1,2011-12-09 12:00:00,9.95,153110,United Kingdom
541735,581571,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,4,2011-12-09 12:00:00,1.45,153110,United Kingdom
541736,581571,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2011-12-09 12:00:00,2.1,153110,United Kingdom
541737,581571,22227,HANGING HEART MIRROR DECORATION,10,2011-12-09 12:00:00,0.65,153110,United Kingdom
541738,581571,22794,SWEETHEART WIRE MAGAZINE RACK,1,2011-12-09 12:00:00,7.95,153110,United Kingdom
541739,581571,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-12-09 12:00:00,0.83,153110,United Kingdom
541740,581571,21755,LOVE BUILDING BLOCK WORD,1,2011-12-09 12:00:00,6.25,153110,United Kingdom
541741,581571,85053,FRENCH ENAMEL CANDLEHOLDER,2,2011-12-09 12:00:00,2.1,153110,United Kingdom
541742,581571,23110,PARISIENNE KEY CABINET,2,2011-12-09 12:00:00,5.75,153110,United Kingdom
541743,581571,21169,YOU'RE CONFUSING ME METAL SIGN,1,2011-12-09 12:00:00,1.69,153110,United Kingdom
541745,581571,23168,CLASSIC CAFE SUGAR DISPENSER,36,2011-12-09 12:00:00,1.04,153110,United Kingdom
541746,581571,23167,SMALL CERAMIC TOP STORAGE JAR,96,2011-12-09 12:00:00,0.69,153110,United Kingdom
541747,581571,21314,SMALL GLASS HEART TRINKET POT,48,2011-12-09 12:00:00,1.85,153110,United Kingdom
541748,581571,21137,BLACK RECORD COVER FRAME,24,2011-12-09 12:00:00,3.39,153110,United Kingdom
541749,581571,44234,ASSORTED CIRCULAR MOBILE,1,2011-12-09 12:00:00,0.21,153110,United Kingdom
541752,581572,22627,MINT KITCHEN SCALES,4,2011-12-09 12:08:00,8.5,167050,United Kingdom
541753,581572,22624,IVORY KITCHEN SCALES,4,2011-12-09 12:08:00,8.5,167050,United Kingdom
541754,581572,23245,SET OF 3 REGENCY CAKE TINS,4,2011-12-09 12:08:00,4.95,167050,United Kingdom
541755,581574,22326,ROUND SNACK BOXES SET OF4 WOODLAND,6,2011-12-09 12:09:00,2.95,125260,Germany
541756,581574,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-12-09 12:09:00,2.95,125260,Germany
541759,581574,23238,SET OF 4 KNICK KNACK TINS LONDON,6,2011-12-09 12:09:00,4.15,125260,Germany
541760,581574,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-12-09 12:09:00,4.15,125260,Germany
541761,581574,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-12-09 12:09:00,7.95,125260,Germany
541762,581574,21258,VICTORIAN SEWING BOX LARGE,2,2011-12-09 12:09:00,12.75,125260,Germany
541763,581574,23111,PARISIENNE SEWING BOX,2,2011-12-09 12:09:00,12.5,125260,Germany
541764,581574,22077,6 RIBBONS RUSTIC CHARM,12,2011-12-09 12:09:00,1.95,125260,Germany
541765,581574,22074,6 RIBBONS SHIMMERING PINKS,12,2011-12-09 12:09:00,0.39,125260,Germany
541766,581574,22621,TRADITIONAL KNITTING NANCY,12,2011-12-09 12:09:00,1.65,125260,Germany
541768,581578,POST,POSTAGE,3,2011-12-09 12:16:00,18.0,127130,Germany
541769,581578,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-12-09 12:16:00,1.25,127130,Germany
541770,581578,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-12-09 12:16:00,1.25,127130,Germany
541772,581578,23389,SPACEBOY MINI BACKPACK,4,2011-12-09 12:16:00,4.15,127130,Germany
541774,581578,22976,CIRCUS PARADE CHILDRENS EGG CUP,12,2011-12-09 12:16:00,1.25,127130,Germany
541776,581578,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-12-09 12:16:00,4.15,127130,Germany
541777,581578,84997B,CHILDRENS CUTLERY RETROSPOT RED,8,2011-12-09 12:16:00,4.15,127130,Germany
541778,581578,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,2011-12-09 12:16:00,4.15,127130,Germany
541780,581578,21914,BLUE HARMONICA IN BOX,12,2011-12-09 12:16:00,1.25,127130,Germany
541781,581578,22549,PICTURE DOMINOES,24,2011-12-09 12:16:00,1.45,127130,Germany
541782,581578,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-12-09 12:16:00,0.42,127130,Germany
541783,581578,22992,REVOLVER WOODEN RULER,12,2011-12-09 12:16:00,1.95,127130,Germany
541784,581578,22991,GIRAFFE WOODEN RULER,12,2011-12-09 12:16:00,1.95,127130,Germany
541785,581578,23229,VINTAGE DONKEY TAIL GAME,6,2011-12-09 12:16:00,3.75,127130,Germany
541786,581578,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-12-09 12:16:00,11.95,127130,Germany
541787,581578,21506,"FANCY FONT BIRTHDAY CARD,",12,2011-12-09 12:16:00,0.42,127130,Germany
541788,581578,21507,ELEPHANT BIRTHDAY CARD,12,2011-12-09 12:16:00,0.42,127130,Germany
541789,581578,23037,CANDLE HOLDER SILVER MADELINE,12,2011-12-09 12:16:00,1.65,127130,Germany
541790,581578,23550,WRAP ALPHABET POSTER,25,2011-12-09 12:16:00,0.42,127130,Germany
541791,581578,22711,WRAP CIRCUS PARADE,25,2011-12-09 12:16:00,0.42,127130,Germany
541792,581578,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-12-09 12:16:00,0.42,127130,Germany
541794,581578,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-12-09 12:16:00,1.25,127130,Germany
541795,581578,23205,CHARLOTTE BAG VINTAGE ALPHABET,10,2011-12-09 12:16:00,0.85,127130,Germany
541797,581578,23515,EMBROIDERED RIBBON REEL DAISY,6,2011-12-09 12:16:00,2.08,127130,Germany
541798,581578,22081,RIBBON REEL FLORA + FAUNA,10,2011-12-09 12:16:00,1.65,127130,Germany
541799,581578,22080,RIBBON REEL POLKADOTS,10,2011-12-09 12:16:00,1.65,127130,Germany
541800,581578,23298,SPOTTY BUNTING,9,2011-12-09 12:16:00,4.95,127130,Germany
541802,581578,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-12-09 12:16:00,0.85,127130,Germany
541804,581578,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-12-09 12:16:00,2.08,127130,Germany
541805,581578,22736,RIBBON REEL MAKING SNOWMEN,10,2011-12-09 12:16:00,1.65,127130,Germany
541806,581579,22386,JUMBO BAG PINK POLKADOT,10,2011-12-09 12:19:00,1.79,175810,United Kingdom
541807,581579,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-12-09 12:19:00,1.79,175810,United Kingdom
541808,581579,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-12-09 12:19:00,1.79,175810,United Kingdom
541809,581579,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-12-09 12:19:00,1.79,175810,United Kingdom
541810,581579,20713,JUMBO BAG OWLS,10,2011-12-09 12:19:00,1.79,175810,United Kingdom
541811,581579,21931,JUMBO STORAGE BAG SUKI,10,2011-12-09 12:19:00,1.79,175810,United Kingdom
541812,581579,23199,JUMBO BAG APPLES,30,2011-12-09 12:19:00,1.79,175810,United Kingdom
541813,581579,23353,6 GIFT TAGS VINTAGE CHRISTMAS,12,2011-12-09 12:19:00,0.83,175810,United Kingdom
541814,581579,23350,ROLL WRAP VINTAGE SPOT,25,2011-12-09 12:19:00,1.25,175810,United Kingdom
541815,581579,23319,BOX OF 6 MINI 50'S CRACKERS,12,2011-12-09 12:19:00,2.49,175810,United Kingdom
541816,581579,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,2011-12-09 12:19:00,2.49,175810,United Kingdom
541817,581579,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-12-09 12:19:00,2.95,175810,United Kingdom
541818,581579,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-12-09 12:19:00,2.95,175810,United Kingdom
541819,581579,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-12-09 12:19:00,1.25,175810,United Kingdom
541820,581579,23489,VINTAGE BELLS GARLAND,6,2011-12-09 12:19:00,2.89,175810,United Kingdom
541821,581579,23570,TRADITIONAL PICK UP STICKS GAME,12,2011-12-09 12:19:00,1.25,175810,United Kingdom
541822,581579,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-12-09 12:19:00,1.25,175810,United Kingdom
541823,581579,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,2011-12-09 12:19:00,3.75,175810,United Kingdom
541825,581579,22197,POPCORN HOLDER,24,2011-12-09 12:19:00,0.85,175810,United Kingdom
541826,581579,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-12-09 12:19:00,0.83,175810,United Kingdom
541827,581579,23313,VINTAGE CHRISTMAS BUNTING,15,2011-12-09 12:19:00,4.95,175810,United Kingdom
541828,581579,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2011-12-09 12:19:00,2.55,175810,United Kingdom
541829,581579,22083,PAPER CHAIN KIT RETROSPOT,6,2011-12-09 12:19:00,2.95,175810,United Kingdom
541830,581579,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,24,2011-12-09 12:19:00,0.39,175810,United Kingdom
541831,581579,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2011-12-09 12:19:00,8.5,175810,United Kingdom
541832,581579,23201,JUMBO BAG ALPHABET,20,2011-12-09 12:19:00,1.79,175810,United Kingdom
541833,581579,23343,JUMBO BAG VINTAGE CHRISTMAS,30,2011-12-09 12:19:00,1.79,175810,United Kingdom
541834,581579,23344,JUMBO BAG 50'S CHRISTMAS,20,2011-12-09 12:19:00,1.79,175810,United Kingdom
541835,581579,23581,JUMBO BAG PAISLEY PARK,40,2011-12-09 12:19:00,1.79,175810,United Kingdom
541836,581580,23334,IVORY WICKER HEART SMALL,4,2011-12-09 12:20:00,0.63,127480,United Kingdom
541837,581580,21790,VINTAGE SNAP CARDS,1,2011-12-09 12:20:00,0.85,127480,United Kingdom
541838,581580,84993A,75 GREEN PETIT FOUR CASES,2,2011-12-09 12:20:00,0.42,127480,United Kingdom
541839,581580,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-12-09 12:20:00,1.65,127480,United Kingdom
541840,581580,21803,CHRISTMAS TREE STAR DECORATION,2,2011-12-09 12:20:00,0.42,127480,United Kingdom
541841,581580,21809,CHRISTMAS HANGING TREE WITH BELL,2,2011-12-09 12:20:00,0.39,127480,United Kingdom
541842,581580,20974,12 PENCILS SMALL TUBE SKULL,1,2011-12-09 12:20:00,0.65,127480,United Kingdom
541843,581580,23338,EGG FRYING PAN RED,1,2011-12-09 12:20:00,2.08,127480,United Kingdom
